Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Trevis Gipson LB - TEN,Trevis Gipson,LB,TEN,BUF,FA,2.0,,,,,,,,,,,,,,1.0,,0.0
Cameron Goode LB - MIA,Cameron Goode,LB,MIA,GB,FA,,,,,,,,,,,,,,,,,0.0
Jalen Graham LB - SF,Jalen Graham,LB,SF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Dre Greenlaw LB - SF Q,Dre Greenlaw,LB,SF,WAS,Wbn Beasts,4.0,4.0,,,,,,,,,,,,,,,0.0
Jonas Griffith LB - DEN IR,Jonas Griffith,LB,DEN,@LA,FA,,,,,,,,,,,,,,,,,0.0
Kamu Grugier-Hill LB - CAR,Kamu,Grugier,Hill,DET,FA,2.0,,,,,,,,,,,,,,,,0.0
Derick Hall LB - SEA Q,Derick Hall,LB,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Terez Hall LB - NE IR,Terez Hall,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nick Hampton LB - LA,Nick Hampton,LB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Hansen LB - HOU,Jake Hansen,LB,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Daniel Hardy LB - CHI,Daniel Hardy,LB,CHI,DEN,FA,,1.0,,,,,,,,,,,,,,,0.0
Devin Harper LB - CIN View News,Devin Harper,LB,CIN,PHI,FA,,,,,,,,,,,,,,,,,0.0
Christian Harris LB - HOU,Christian Harris,LB,HOU,@TEN,FA,5.0,1.0,,,1.0,,,,,,,,,2.0,,20.0,0.0
Darius Harris LB Q,Darius Harris LB,Q,,SEA,FA,,,,,,,,,,,,,,,,,0.0
De'Jon Harris LB - WAS,De'Jon Harris,LB,WAS,@SF,FA,,,,,,,,,,,,,,,,,0.0
Malik Harrison LB - BAL,Malik Harrison,LB,BAL,ATL,FA,,2.0,,,,,,,,,,,,,,,0.0
Daelin Hayes LB Q,Daelin Hayes LB,Q,,ATL,FA,,,,,,,,,,,,,,,,,0.0
Daiyan Henley LB - LAC,Daiyan Henley,LB,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nick Herbig LB - PIT,Nick Herbig,LB,PIT,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jordan Hicks LB - MIN,Jordan Hicks,LB,MIN,NYG,Wbn Beasts,5.0,5.0,,,,,,,,,,,,1.0,,,0.0
Alex Highsmith LB - PIT,Alex Highsmith,LB,PIT,LV,St Quintin Heidschnucken,1.0,,1.0,1.0,,,,,,,,,,,1.0,,0.0
Cole Holcomb LB - PIT,Cole Holcomb,LB,PIT,LV,Koblenz 87ers,,,,,,,,,,,,,,,,,0.0
Justin Hollins LB - GB,Justin Hollins,LB,GB,@MIA,W (Oct 4),,3.0,,,,,,,,,,,,,,,0.0
James Houston LB - DET IR,James Houston,LB,DET,@CAR,W (Oct 4),1.0,,,,,,,,,,,,,,,,0.0
Justin Houston LB - CAR,Justin Houston,LB,CAR,ATL,FA,,,,,,,,,,,,,,,,,0.0
Khaleke Hudson LB - WAS,Khaleke Hudson,LB,WAS,@SF,FA,,,,,,,,,,,,,,,,,0.0
Jacob Hummel LB - LA,Jacob Hummel,LB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Danielle Hunter LB - MIN,Danielle Hunter,LB,MIN,NYG,St Quintin Heidschnucken,5.0,2.0,2.0,,,1.0,,,,,,,,,4.0,,0.0
Joel Iyiegbuniwe LB,Joel Iyiegbuniwe,LB,,DET,FA,,,,,,,,,,,,,,,,,0.0
Myles Jack LB,Myles Jack,LB,,LV,FA,,,,,,,,,,,,,,,,,0.0
D'Marco Jackson LB - NO,D'Marco Jackson,LB,NO,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Storey Jackson LB,Storey Jackson,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Malik Jefferson LB - DAL,Malik Jefferson,LB,DAL,PHI,FA,,,,,,,,,,,,,,,,,0.0
Anfernee Jennings LB - NE,Anfernee Jennings,LB,NE,CIN,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Matthew Jester LB,Matthew Jester,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Josey Jewell LB - DEN O View News,Josey Jewell,LB,DEN,@LA,Boppard Raiders,5.0,5.0,,,,,,,,,,,,,,,0.0
Caleb Johnson LB - JAX,Caleb Johnson,LB,JAX,@NYJ,FA,1.0,,,,,,,,,,,,,,,,0.0
DJ Johnson LB - CAR,DJ Johnson,LB,CAR,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kyron Johnson LB - PHI,Kyron Johnson,LB,PHI,@DAL,FA,,,,,,,,,,,,,,,,,0.0
Patrick Johnson LB - PHI,Patrick Johnson,LB,PHI,@DAL,FA,1.0,,,,,,,,,,,,,,,,0.0
Clay Johnston LB,Clay Johnston,LB,,@NE,FA,,,,,,,,,,,,,,,,,0.0
Andre Jones Jr. LB - WAS,Andre Jones Jr.,LB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Deion Jones LB - CAR,Deion Jones,LB,CAR,NO,FA,,,,,,,,,,,,,,,,,0.0
Ernest Jones LB - LA,Ernest Jones,LB,LA,DEN,Washington Fantasy Team,1.0,1.0,,,,,,,,,,,,,,,0.0
Keandre Jones LB,Keandre Jones,LB,,@NE,FA,,,,,,,,,,,,,,,,,0.0
Kobe Jones LB,Kobe Jones,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Vi Jones LB,Vi Jones,LB,,@KC,FA,,,,,,,,,,,,,,,,,0.0
Matt Judon LB - NE,Matt Judon,LB,NE,CIN,Alta Villa Cardinals,5.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,0.0
Sam Kamara LB - CLE,Sam Kamara,LB,CLE,NO,FA,,,,,,,,,,,,,,,,,0.0
Eric Kendricks LB - LAC View News,Eric Kendricks,LB,LAC,@IND,FA,7.0,3.0,,,,,,,,,,,,1.0,,,0.0
Christian Kirksey LB,Christian Kirksey,LB,,@TEN,FA,6.0,,,,,,,,,,,,,,,,0.0
Tanoh Kpassagnon LB - NO,Tanoh Kpassagnon,LB,NO,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Jordan Kunaszyk LB - CLE IR,Jordan Kunaszyk,LB,CLE,Bye,FA,,,,,,,,,,,,,,,,,0.0
William Kwenkeu LB - MIN IR,William Kwenkeu,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nate Landman LB - ATL,Nate Landman,LB,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Harold Landry LB - TEN,Harold Landry,LB,TEN,HOU,Magic Eulers,,,,,,,,,,,,,,,,,0.0
Harvey Langi LB,Harvey Langi,LB,,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Elijah Lee LB,Elijah Lee,LB,,BUF,FA,2.0,,,,,,,,,,,,,,,,0.0
Shaquille Leonard LB - IND,Shaquille Leonard,LB,IND,LAC,FA,,,,,,,,,,,,,,,,,0.0
Terrell Lewis LB - NO,Terrell Lewis,LB,NO,BUF,FA,,,,,,,,,,,,,,,,,0.0
Cory Littleton LB - HOU,Cory Littleton,LB,HOU,@TEN,FA,2.0,,,,,,,,,,,,,,,,0.0
Damon Lloyd LB,Damon Lloyd,LB,,@IND,FA,,,,,,,,,,,,,,,,,0.0
Devin Lloyd LB - JAX O,Devin Lloyd,LB,JAX,@NYJ,Koblenz 87ers,6.0,3.0,,,1.0,,,,,,,,,1.0,,19.0,0.0
David Long LB - MIA,David Long,LB,MIA,GB,FA,,,,,,,,,,,,,,,,,0.0
Jesse Luketa LB - ARI,Jesse Luketa,LB,ARI,TB,FA,,,,,,,,,,,,,,,,,0.0
Frankie Luvu LB - CAR Q,Frankie Luvu,LB,CAR,DET,Bad Wildcats Hunschat,4.0,1.0,,1.0,,,,,,,,,,,,,0.0
Blake Lynch LB Q,Blake Lynch LB,Q,,TB,FA,,,,,,,,,,,,,,,,,0.0
Khalil Mack LB - LAC,Khalil Mack,LB,LAC,@IND,GLADIATORS of NORSCHT,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Tyreek Maddox-Williams LB - ARI,Tyreek,Maddox,Williams,Bye,FA,,,,,,,,,,,,,,,,,0.0
Boye Mafe LB - SEA,Boye Mafe,LB,SEA,@KC,FA,2.0,1.0,,1.0,,,,,,,,,,,,,0.0
DeAngelo Malone LB - ATL,DeAngelo Malone,LB,ATL,@BAL,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Marte Mapu LB - NE,Marte Mapu,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Martin LB - IND,Jake Martin,LB,IND,@LA,FA,,,,,,,,,,,,,,,,,0.0
Luke Masterson LB - LV,Luke Masterson,LB,LV,@PIT,FA,6.0,4.0,,1.0,,,,,,,,,,,,,0.0
Tyler Matakevich LB - BUF,Tyler Matakevich,LB,BUF,@CHI,FA,,,,,,,,,,,,,,,,,0.0
David Mayo LB - WAS,David Mayo,LB,WAS,@SF,FA,4.0,5.0,,,,,,,,,,,,,,,0.0
Zach McCloud LB,Zach McCloud,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marcelino McCrary-Ball LB - NYJ,Marcelino,McCrary,Ball,Bye,FA,,,,,,,,,,,,,,,,,0.0
Isaiah McDuffie LB - GB,Isaiah McDuffie,LB,GB,@MIA,W (Oct 4),,1.0,,,,,,,,,,,,,,,0.0
Micah McFadden LB - NYG,Micah McFadden,LB,NYG,@MIN,FA,3.0,5.0,,,,,,,,,,,,,,,0.0
Cameron McGrone LB - IND,Cameron McGrone,LB,IND,LAC,FA,,,,,,,,,,,,,,,,,0.0
Raekwon McMillan LB - NE IR,Raekwon McMillan,LB,NE,CIN,FA,1.0,,,,,,,,,,,,,,,,0.0
Matt Milano LB - BUF,Matt Milano,LB,BUF,@CHI,Bad Wildcats Hunschat,4.0,2.0,,,,,,,,,,,,1.0,1.0,,0.0
Ventrell Miller LB - JAX IR,Ventrell Miller,LB,JAX,Bye,FA,,,,,,,,,,,,,,,,,0.0
Von Miller LB - BUF PUP,Von Miller,LB,BUF,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Jeremiah Moon LB - BAL,Jeremiah Moon,LB,BAL,ATL,FA,,,,,,,,,,,,,,,,,0.0
Nicholas Morrow LB - PHI,Nicholas Morrow,LB,PHI,@DAL,FA,5.0,3.0,,,1.0,,,,,,,,,1.0,,5.0,0.0
Arron Mosby LB - GB,Arron Mosby,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
C.J. Mosley LB - NYJ,C.J. Mosley,LB,NYJ,JAX,FlyRamsFly,9.0,3.0,,,,,,,,,,,,,,,0.0
Chad Muma LB - JAX,Chad Muma,LB,JAX,@NYJ,FA,,,,,,,,,,,,,,,,,0.0
Calvin Munson LB - NE,Calvin Munson,LB,NE,CIN,FA,,,,,,,,,,,,,,,,,0.0
Kenneth Murray LB - LAC View News,Kenneth Murray,LB,LAC,@IND,FA,5.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Tanner Muse LB - LAC,Tanner Muse,LB,LAC,@KC,FA,,,,,,,,,,,,,,,,,0.0
Hamsah Nasirildeen LB - NYJ IR,Hamsah Nasirildeen,LB,NYJ,JAX,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Anthony Nelson LB - TB,Anthony Nelson,LB,TB,@ARI,FA,3.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,0.0
Nick Niemann LB - LAC,Nick Niemann,LB,LAC,@IND,FA,,,,,,,,,,,,,,,,,0.0
Uchenna Nwosu LB - SEA,Uchenna Nwosu,LB,SEA,@KC,Magic Eulers,,1.0,,,,,,,,,,,,,,,0.0
Amen Ogbongbemiga LB - LAC,Amen Ogbongbemiga,LB,LAC,@IND,FA,1.0,,,,,,,,,,,,,,,,0.0
Adetokunbo Ogundeji LB - ATL IR,Adetokunbo Ogundeji,LB,ATL,@BAL,FA,2.0,1.0,,,,,,,,,,,1.0,,,,0.0
David Ojabo LB - BAL O View News,David Ojabo,LB,BAL,ATL,FA,,,,,,,,,,,,,,,,,0.0
Bobby Okereke LB - NYG,Bobby Okereke,LB,NYG,@MIN,Washington Fantasy Team,7.0,2.0,,,,,,,,,,,,,,,0.0
Segun Olubi LB - IND,Segun Olubi,LB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Foye Oluokun LB - JAX,Foye Oluokun,LB,JAX,@NYJ,Koblenz 87ers,3.0,3.0,,,,2.0,,,,,,,,2.0,1.0,,0.0
DeMarvion Overshown LB - DAL IR,DeMarvion Overshown,LB,DAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Odafe Oweh LB - BAL O View News,Odafe Oweh,LB,BAL,ATL,FA,3.0,,,,,,,,,,,,,,,,0.0
Jeremiah Owusu-Koramoah LB - CLE,Jeremiah,Owusu,Koramoah,NO,FA,,,,,,,,,,,,,,,,,0.0
Ivan Pace Jr. LB - MIN,Ivan Pace Jr.,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Owen Pappoe LB - ARI,Owen Pappoe,LB,ARI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Micah Parsons LB - DAL,Micah Parsons,LB,DAL,PHI,Magic Eulers,2.0,1.0,,,,,,,,,,,,,,,0.0
Ronnie Perkins LB - DEN,Ronnie Perkins,LB,DEN,CIN,FA,,,,,,,,,,,,,,,,,0.0
Denzel Perryman LB - HOU O View News,Denzel Perryman,LB,HOU,@TEN,FA,2.0,2.0,,1.0,1.0,,,,,,,,,1.0,,24.0,0.0
Del'Shawn Phillips LB - BAL,Del'Shawn Phillips,LB,BAL,ATL,FA,,1.0,,,,,,,,,,,,,,,0.0
Jacob Phillips LB - CLE IR,Jacob Phillips,LB,CLE,NO,FA,,,,,,,,,,,,,,,,,0.0
Jaelan Phillips LB - MIA O View News,Jaelan Phillips,LB,MIA,GB,Magic Eulers,5.0,1.0,,,,,,,,,,,,,,,0.0
Anthony Pittman LB - DET,Anthony Pittman,LB,DET,@CAR,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Germaine Pratt LB - CIN,Germaine Pratt,LB,CIN,@NE,FA,,,,,,,,,,,,,,,,,0.0
Shaquille Quarterman LB - JAX,Shaquille Quarterman,LB,JAX,@NYJ,FA,,,,,,,,,,,,,,,,,0.0
Patrick Queen LB - BAL,Patrick Queen,LB,BAL,ATL,dirty birds,1.0,8.0,0.5,,,,1.0,,,,,,,1.0,2.0,,0.0
Reggie Ragland LB Q,Reggie Ragland LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Hamilcar Rashed Jr. LB,Hamilcar Rashed Jr.,LB,,@ARI,FA,,,,,,,,,,,,,,,,,0.0
