Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Dylan Cole LB - CHI,Dylan Cole,LB,CHI,Bye,FA,2.0,2.0,,,,,,,,,,,,,,,0.0
Zaven Collins LB - ARI,Zaven Collins,LB,ARI,NE,FA,4.0,1.0,,1.0,,,,,,,,,,,,,0.0
Ryan Connelly LB - NO O,Ryan Connelly,LB,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jonathon Cooper LB - DEN,Jonathon Cooper,LB,DEN,KC,FA,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Carter Coughlin LB - NYG,Carter Coughlin,LB,NYG,PHI,FA,1.0,,,,,,1.0,,,,,,,,,,0.0
Jabril Cox LB - WAS,Jabril Cox,LB,WAS,HOU,FA,,,,,,,,,,,,,,,,,0.0
Tae Crowder LB,Tae Crowder,LB,,BAL,FA,,,,,,,,,,,,,,,,,0.0
Zach Cunningham LB - PHI,Zach Cunningham,LB,PHI,JAX,FA,,,,,,,,,,,,,,,,,0.0
Marcus Davenport LB - MIN Q View News,Marcus Davenport,LB,MIN,@DET,FA,,,,,,,,,,,,,,,,,0.0
Lavonte David LB - TB,Lavonte David,LB,TB,@SF,Wbn Beasts,3.0,2.0,,1.0,,,1.0,,,,,,,,,,0.0
Demario Davis LB - NO,Demario Davis,LB,NO,Bye,St Quintin Heidschnucken,,,,,,,,,,,,,,,,,0.0
Jamin Davis LB - WAS,Jamin Davis,LB,WAS,Bye,dirty birds,,,,,,,,,,,,,,,,,0.0
Jarrad Davis LB - NYG IR,Jarrad Davis,LB,NYG,PHI,FA,,1.0,,,,,,,,,,,,,,,0.0
Tae Davis LB - ATL,Tae Davis,LB,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Akeem Davis-Gaither LB - CIN Q View News,Akeem,Davis,Gaither,CLE,FA,1.0,,,,,,,,,,,,,,,,0.0
Divine Deablo LB - LV,Divine Deablo,LB,LV,@LA,Bad Wildcats Hunschat,,,,,,,,,,,,,,,,,0.0
Nakobe Dean LB - PHI IR,Nakobe Dean,LB,PHI,@NYG,FA,1.0,,,,,,,,,,,,,,,,0.0
Kuony Deng LB,Kuony Deng,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
SirVocea Dennis LB - TB O View News,SirVocea Dennis,LB,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Victor Dimukeje LB - ARI,Victor Dimukeje,LB,ARI,NE,FA,,,,,,,,,,,,,,,,,0.0
De'Shaan Dixon LB - JAX,De'Shaan Dixon,LB,JAX,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Tyrel Dodson LB - BUF,Tyrel Dodson,LB,BUF,NYJ,FA,,,,,,,,,,,,,,,,,0.0
JoJo Domann LB Q,JoJo Domann LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Andrew Dowell LB - NO IR,Andrew Dowell,LB,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Bud Dupree LB - ATL,Bud Dupree,LB,ATL,Bye,FA,5.0,1.0,,3.0,,,,,,,,,,,,,0.0
Arnold Ebiketie LB - ATL,Arnold Ebiketie,LB,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Samson Ebukam LB - IND,Samson Ebukam,LB,IND,Bye,FA,1.0,,,1.0,,,,,,,,,,,1.0,,0.0
Tremaine Edmunds LB - CHI,Tremaine Edmunds,LB,CHI,Bye,FlyRamsFly,4.0,3.0,,1.0,,,,,,,,,,,,,0.0
T.J. Edwards LB - CHI,T.J. Edwards,LB,CHI,Bye,Boppard Raiders,2.0,4.0,,1.0,,,,,,,,,,1.0,,,0.0
Emeke Egbule LB,Emeke Egbule,LB,,BAL,FA,,,,,,,,,,,,,,,,,0.0
Christian Elliss LB - PHI,Christian Elliss,LB,PHI,@NYG,FA,4.0,2.0,,,,,,,,,,,,,,,0.0
Kaden Elliss LB - ATL,Kaden Elliss,LB,ATL,Bye,Slay,,,,,,,,,,,,,,,,,0.0
Kingsley Enagbare LB - GB,Kingsley Enagbare,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Dorian Etheridge LB,Dorian Etheridge,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Rashaan Evans LB,Rashaan Evans,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Olakunle Fatukasi LB Q,Olakunle Fatukasi LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tony Fields II LB - CLE,Tony Fields II,LB,CLE,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Demetrius Flannigan-Fowles LB - SF Q,Demetrius,Flannigan,Fowles,TB,FA,,,,,,,,,,,,,,,,,0.0
Tomon Fox LB - NYG,Tomon Fox,LB,NYG,Bye,FA,,,,,,,,,,,,,,,,,0.0
Zaire Franklin LB - IND,Zaire Franklin,LB,IND,Bye,Koblenz 87ers,,,,,,,,,,,,,,,,,0.0
Dennis Gardeck LB - ARI,Dennis Gardeck,LB,ARI,NE,FlyRamsFly,,1.0,,,,,,,,,,,,,,,0.0
Chris Garrett LB,Chris Garrett,LB,,CAR,FA,,,,,,,,,,,,,,,,,0.0
Jonathan Garvin LB,Jonathan Garvin,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Rashan Gary LB - GB,Rashan Gary,LB,GB,Bye,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,,,0.0
DeMarquis Gates LB - CHI,DeMarquis Gates,LB,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Willie Gay Jr. LB - KC,Willie Gay Jr.,LB,KC,@DEN,FA,5.0,,,1.0,1.0,,,1.0,,,,,,1.0,,47.0,0.0
Nate Gerry LB,Nate Gerry,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jack Gibbens LB - TEN,Jack Gibbens,LB,TEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Luke Gifford LB - TEN O View News,Luke Gifford,LB,TEN,JAX,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Ulysees Gilbert LB,Ulysees Gilbert,LB,,@SF,FA,,,,,,,,,,,,,,,,,0.0
Trevis Gipson LB - TEN,Trevis Gipson,LB,TEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Cameron Goode LB - MIA,Cameron Goode,LB,MIA,@LAC,FA,,,,,,,,,,,,,,,,,0.0
Jalen Graham LB - SF,Jalen Graham,LB,SF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Dre Greenlaw LB - SF Q,Dre Greenlaw,LB,SF,TB,Wbn Beasts,10.0,5.0,,,1.0,,,,,,,,,1.0,,,0.0
Jonas Griffith LB - DEN IR,Jonas Griffith,LB,DEN,KC,FA,,,,,,,,,,,,,,,,,0.0
Kamu Grugier-Hill LB - CAR,Kamu,Grugier,Hill,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Derick Hall LB - SEA Q,Derick Hall,LB,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Terez Hall LB - NE IR,Terez Hall,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nick Hampton LB - LA,Nick Hampton,LB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Hansen LB - HOU,Jake Hansen,LB,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Daniel Hardy LB - CHI,Daniel Hardy,LB,CHI,LV,FA,,1.0,,,,,,,,,,,,,,,0.0
Devin Harper LB - CIN View News,Devin Harper,LB,CIN,HOU,FA,,,,,,,,,,,,,,,,,0.0
Christian Harris LB - HOU,Christian Harris,LB,HOU,@DAL,FA,2.0,3.0,,,,,,,,,,,,1.0,1.0,,0.0
Darius Harris LB Q,Darius Harris LB,Q,,@DEN,FA,,3.0,0.5,,,,,,,,,,,,1.0,,0.0
De'Jon Harris LB - WAS,De'Jon Harris,LB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Malik Harrison LB - BAL,Malik Harrison,LB,BAL,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Daelin Hayes LB Q,Daelin Hayes LB,Q,,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Daiyan Henley LB - LAC,Daiyan Henley,LB,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nick Herbig LB - PIT,Nick Herbig,LB,PIT,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jordan Hicks LB - MIN,Jordan Hicks,LB,MIN,@DET,Wbn Beasts,7.0,1.0,,1.0,,,,,,,,,,1.0,,,0.0
Alex Highsmith LB - PIT,Alex Highsmith,LB,PIT,BAL,St Quintin Heidschnucken,1.0,2.0,,,,,,,,,,,,,,,0.0
Cole Holcomb LB - PIT,Cole Holcomb,LB,PIT,BAL,Koblenz 87ers,,,,,,,,,,,,,,,,,0.0
Justin Hollins LB - GB,Justin Hollins,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
James Houston LB - DET IR,James Houston,LB,DET,MIN,W (Oct 4),1.0,,1.0,1.0,,,,,,,,,,,1.0,,0.0
Justin Houston LB - CAR,Justin Houston,LB,CAR,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Khaleke Hudson LB - WAS,Khaleke Hudson,LB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jacob Hummel LB - LA,Jacob Hummel,LB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Danielle Hunter LB - MIN,Danielle Hunter,LB,MIN,@DET,St Quintin Heidschnucken,2.0,,,,,,,,,,,,,,,,0.0
Joel Iyiegbuniwe LB,Joel Iyiegbuniwe,LB,,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Myles Jack LB,Myles Jack,LB,,BAL,FA,,,,,,,,,,,,,,,,,0.0
D'Marco Jackson LB - NO,D'Marco Jackson,LB,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Storey Jackson LB,Storey Jackson,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Malik Jefferson LB - DAL,Malik Jefferson,LB,DAL,HOU,FA,,,,,,,,,,,,,,,,,0.0
Anfernee Jennings LB - NE,Anfernee Jennings,LB,NE,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Matthew Jester LB,Matthew Jester,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Josey Jewell LB - DEN O View News,Josey Jewell,LB,DEN,KC,Boppard Raiders,8.0,2.0,,,2.0,,,,,,,,,2.0,,21.0,0.0
Caleb Johnson LB - JAX,Caleb Johnson,LB,JAX,@TEN,FA,,,,,,,,,,,,,,,,,0.0
DJ Johnson LB - CAR,DJ Johnson,LB,CAR,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kyron Johnson LB - PHI,Kyron Johnson,LB,PHI,@NYG,FA,,,,,,,,,,,,,,,,,0.0
Patrick Johnson LB - PHI,Patrick Johnson,LB,PHI,@NYG,FA,,1.0,,,,,1.0,,,,,,,,,,0.0
Clay Johnston LB,Clay Johnston,LB,,CLE,FA,1.0,,,,,,,,,,,,,,,,0.0
Andre Jones Jr. LB - WAS,Andre Jones Jr.,LB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Deion Jones LB - CAR,Deion Jones,LB,CAR,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Ernest Jones LB - LA,Ernest Jones,LB,LA,LV,Washington Fantasy Team,1.0,3.0,,,1.0,,,,,,,,,1.0,,,0.0
Keandre Jones LB,Keandre Jones,LB,,CLE,FA,,,,,,,,,,,,,,,,,0.0
Kobe Jones LB,Kobe Jones,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Vi Jones LB,Vi Jones,LB,,CAR,FA,,,,,,,,,,,,,,,,,0.0
Matt Judon LB - NE,Matt Judon,LB,NE,@ARI,Alta Villa Cardinals,3.0,1.0,1.5,1.0,,,,,,,,,,,2.0,,0.0
Sam Kamara LB - CLE,Sam Kamara,LB,CLE,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Eric Kendricks LB - LAC View News,Eric Kendricks,LB,LAC,MIA,FA,6.0,3.0,,,,,,,,,,,,,,,0.0
Christian Kirksey LB,Christian Kirksey,LB,,@DAL,FA,5.0,5.0,,,,,,,,,,,,1.0,,,0.0
Tanoh Kpassagnon LB - NO,Tanoh Kpassagnon,LB,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jordan Kunaszyk LB - CLE IR,Jordan Kunaszyk,LB,CLE,Bye,FA,,,,,,,,,,,,,,,,,0.0
William Kwenkeu LB - MIN IR,William Kwenkeu,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nate Landman LB - ATL,Nate Landman,LB,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Harold Landry LB - TEN,Harold Landry,LB,TEN,JAX,Magic Eulers,,,,,,,,,,,,,,,,,0.0
Harvey Langi LB,Harvey Langi,LB,,@LA,FA,,,,,,,,,,,,,,,,,0.0
Elijah Lee LB,Elijah Lee,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Shaquille Leonard LB - IND,Shaquille Leonard,LB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Terrell Lewis LB - NO,Terrell Lewis,LB,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Cory Littleton LB - HOU,Cory Littleton,LB,HOU,@DAL,FA,,,,,,,,,,,,,,,,,0.0
Damon Lloyd LB,Damon Lloyd,LB,,MIA,FA,,,,,,,,,,,,,,,,,0.0
Devin Lloyd LB - JAX O,Devin Lloyd,LB,JAX,@TEN,Koblenz 87ers,4.0,4.0,,,,,,,,,,,,,,,0.0
David Long LB - MIA,David Long,LB,MIA,@LAC,FA,,,,,,,,,,,,,,,,,0.0
Jesse Luketa LB - ARI,Jesse Luketa,LB,ARI,NE,FA,,,,,,,,,,,,,,,,,0.0
Frankie Luvu LB - CAR Q,Frankie Luvu,LB,CAR,@SEA,Bad Wildcats Hunschat,4.0,,1.0,2.0,,,,,,,,,,1.0,2.0,,0.0
Blake Lynch LB Q,Blake Lynch LB,Q,,NE,FA,,,,,,,,,,,,,,,,,0.0
Khalil Mack LB - LAC,Khalil Mack,LB,LAC,MIA,GLADIATORS of NORSCHT,,3.0,,,,,,,,,,,,,,,0.0
Tyreek Maddox-Williams LB - ARI,Tyreek,Maddox,Williams,Bye,FA,,,,,,,,,,,,,,,,,0.0
Boye Mafe LB - SEA,Boye Mafe,LB,SEA,CAR,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
DeAngelo Malone LB - ATL,DeAngelo Malone,LB,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marte Mapu LB - NE,Marte Mapu,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Martin LB - IND,Jake Martin,LB,IND,KC,FA,1.0,,,,,,,,,,,,,,,,0.0
Luke Masterson LB - LV,Luke Masterson,LB,LV,@LA,FA,,,,,,,,,,,,,,,,,0.0
Tyler Matakevich LB - BUF,Tyler Matakevich,LB,BUF,NYJ,FA,1.0,,,,,,,,,,,,,,,,0.0
David Mayo LB - WAS,David Mayo,LB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Zach McCloud LB,Zach McCloud,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marcelino McCrary-Ball LB - NYJ,Marcelino,McCrary,Ball,Bye,FA,,,,,,,,,,,,,,,,,0.0
Isaiah McDuffie LB - GB,Isaiah McDuffie,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Micah McFadden LB - NYG,Micah McFadden,LB,NYG,PHI,FA,5.0,,,1.0,,,,,,,,,,,,,0.0
Cameron McGrone LB - IND,Cameron McGrone,LB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Raekwon McMillan LB - NE IR,Raekwon McMillan,LB,NE,@ARI,FA,2.0,1.0,,,,,1.0,,1.0,,,,,,,,0.0
Matt Milano LB - BUF,Matt Milano,LB,BUF,NYJ,Bad Wildcats Hunschat,7.0,2.0,,1.0,,,1.0,,,,,,,2.0,1.0,,0.0
Ventrell Miller LB - JAX IR,Ventrell Miller,LB,JAX,Bye,FA,,,,,,,,,,,,,,,,,0.0
Von Miller LB - BUF PUP,Von Miller,LB,BUF,NYJ,FA,,,,,,,,,,,,,,,,,0.0
Jeremiah Moon LB - BAL,Jeremiah Moon,LB,BAL,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Nicholas Morrow LB - PHI,Nicholas Morrow,LB,PHI,@NYG,FA,,,,,,,,,,,,,,,,,0.0
Arron Mosby LB - GB,Arron Mosby,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
C.J. Mosley LB - NYJ,C.J. Mosley,LB,NYJ,@BUF,FlyRamsFly,7.0,2.0,,,,,,,,,,,,1.0,,,0.0
Chad Muma LB - JAX,Chad Muma,LB,JAX,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Calvin Munson LB - NE,Calvin Munson,LB,NE,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Kenneth Murray LB - LAC View News,Kenneth Murray,LB,LAC,MIA,FA,6.0,1.0,,,,,,,,,,,,,,,0.0
Tanner Muse LB - LAC,Tanner Muse,LB,LAC,CAR,FA,,,,,,,,,,,,,,,,,0.0
Hamsah Nasirildeen LB - NYJ IR,Hamsah Nasirildeen,LB,NYJ,@BUF,FA,,,,,,,,,,,,,,,,,0.0
Anthony Nelson LB - TB,Anthony Nelson,LB,TB,@SF,FA,3.0,4.0,,,,1.0,,,,,,,,,,,0.0
Nick Niemann LB - LAC,Nick Niemann,LB,LAC,MIA,FA,,,,,,,,,,,,,,,,,0.0
Uchenna Nwosu LB - SEA,Uchenna Nwosu,LB,SEA,CAR,Magic Eulers,3.0,1.0,,,,,,,,,,,,,1.0,,0.0
Amen Ogbongbemiga LB - LAC,Amen Ogbongbemiga,LB,LAC,MIA,FA,,,,,,,,,,,,,,,,,0.0
Adetokunbo Ogundeji LB - ATL IR,Adetokunbo Ogundeji,LB,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
David Ojabo LB - BAL O View News,David Ojabo,LB,BAL,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Bobby Okereke LB - NYG,Bobby Okereke,LB,NYG,PHI,Washington Fantasy Team,,,,,,,,,,,,,,,,,0.0
Segun Olubi LB - IND,Segun Olubi,LB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Foye Oluokun LB - JAX,Foye Oluokun,LB,JAX,@TEN,Koblenz 87ers,10.0,4.0,,,,,,,,,,,,,,,0.0
DeMarvion Overshown LB - DAL IR,DeMarvion Overshown,LB,DAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Odafe Oweh LB - BAL O View News,Odafe Oweh,LB,BAL,@PIT,FA,2.0,,,1.0,,,,,,,,,,,,,0.0
Jeremiah Owusu-Koramoah LB - CLE,Jeremiah,Owusu,Koramoah,@CIN,FA,3.0,3.0,,,,,,,,,,,,,,,0.0
Ivan Pace Jr. LB - MIN,Ivan Pace Jr.,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Owen Pappoe LB - ARI,Owen Pappoe,LB,ARI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Micah Parsons LB - DAL,Micah Parsons,LB,DAL,HOU,Magic Eulers,2.0,3.0,,,,,,,,,,,,,,,0.0
Ronnie Perkins LB - DEN,Ronnie Perkins,LB,DEN,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Denzel Perryman LB - HOU O View News,Denzel Perryman,LB,HOU,@DAL,FA,4.0,4.0,,,,,,,,,,,,,,,0.0
Del'Shawn Phillips LB - BAL,Del'Shawn Phillips,LB,BAL,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Jacob Phillips LB - CLE IR,Jacob Phillips,LB,CLE,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Jaelan Phillips LB - MIA O View News,Jaelan Phillips,LB,MIA,@LAC,Magic Eulers,4.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0.0
Anthony Pittman LB - DET,Anthony Pittman,LB,DET,MIN,W (Oct 4),,1.0,,,,1.0,,,,,,,,,,,0.0
Germaine Pratt LB - CIN,Germaine Pratt,LB,CIN,CLE,FA,,,,,,,,,,,,,,,,,0.0
Shaquille Quarterman LB - JAX,Shaquille Quarterman,LB,JAX,@TEN,FA,1.0,2.0,,,,1.0,,,,,,,,,,,0.0
Patrick Queen LB - BAL,Patrick Queen,LB,BAL,@PIT,dirty birds,4.0,2.0,,,1.0,,,,,,,,,1.0,1.0,,0.0
Reggie Ragland LB Q,Reggie Ragland LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Hamilcar Rashed Jr. LB,Hamilcar Rashed Jr.,LB,,@SF,FA,,,,,,,,,,,,,,,,,0.0
Haason Reddick LB - PHI,Haason Reddick,LB,PHI,@NYG,Bad Wildcats Hunschat,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Malik Reed LB - LV,Malik Reed,LB,LV,@LAC,FA,,,,,,,,,,,,,,,,,0.0
