Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
K.J. Britt LB - TB,K.J. Britt,LB,TB,SEA,FA,,,,,,,,,,,,,,,,,0.0
Jordyn Brooks LB - SEA,Jordyn Brooks,LB,SEA,@TB,Washington Fantasy Team,11.0,5.0,,1.0,,,,,,,,,,1.0,,,0.0
Cameron Brown LB - NYG,Cameron Brown,LB,NYG,HOU,FA,1.0,,,,,,,,,,,,,,,,0.0
Baron Browning LB - DEN PUP,Baron Browning,LB,DEN,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Oren Burks LB - SF,Oren Burks,LB,SF,LAC,FA,2.0,,,,,,,,,,,,,,,,0.0
Amari Burney LB - LV,Amari Burney,LB,LV,Bye,FA,,,,,,,,,,,,,,,,,0.0
Devin Bush LB - SEA,Devin Bush,LB,SEA,@TB,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Darien Butler LB - LV IR,Darien Butler,LB,LV,Bye,FA,,,,,,,,,,,,,,,,,0.0
Chance Campbell LB - TEN,Chance Campbell,LB,TEN,DEN,FA,,,,,,,,,,,,,,,,,0.0
De'Vondre Campbell LB - GB IA,De'Vondre Campbell,LB,GB,DAL,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Jack Campbell LB - DET,Jack Campbell,LB,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Owen Carney LB,Owen Carney,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jermaine Carter LB,Jermaine Carter,LB,,@MIA,FA,2.0,,,,,,,,,,,,,,,,0.0
Lorenzo Carter LB - ATL,Lorenzo Carter,LB,ATL,@CAR,FA,2.0,3.0,,1.0,,,,,,,,,,,,,0.0
K'Lavon Chaisson LB - JAX,K'Lavon Chaisson,LB,JAX,@KC,FA,,,,,,,,,,,,,,,,,0.0
Leo Chenal LB - KC,Leo Chenal,LB,KC,JAX,FA,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Cole Christiansen LB - KC,Cole Christiansen,LB,KC,JAX,FA,,,,,,,,,,,,,,,,,0.0
Bradley Chubb LB - MIA,Bradley Chubb,LB,MIA,CLE,Bad Wildcats Hunschat,,3.0,0.5,,,,,,,,,,,,3.0,,0.0
Damone Clark LB - DAL,Damone Clark,LB,DAL,@GB,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Frank Clark LB - DEN O View News,Frank Clark,LB,DEN,JAX,FA,,,,,,,,,,,,,,,,,0.0
Jadeveon Clowney LB - BAL,Jadeveon Clowney,LB,BAL,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Dylan Cole LB - CHI,Dylan Cole,LB,CHI,DET,FA,5.0,,1.0,2.0,,,,,,,,,,,1.0,,0.0
Zaven Collins LB - ARI,Zaven Collins,LB,ARI,@LA,FA,3.0,,,1.0,,,,,,,,,,1.0,2.0,,0.0
Ryan Connelly LB - NO O,Ryan Connelly,LB,NO,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Jonathon Cooper LB - DEN,Jonathon Cooper,LB,DEN,@TEN,FA,2.0,2.0,,,,,,,,,,,,,,,0.0
Carter Coughlin LB - NYG,Carter Coughlin,LB,NYG,HOU,FA,1.0,,,,,,,,,,,,,,,,0.0
Jabril Cox LB - WAS,Jabril Cox,LB,WAS,@GB,FA,,,,,,,,,,,,,,,,,0.0
Tae Crowder LB,Tae Crowder,LB,,NO,FA,,1.0,,,,,,,,,,,,,,,0.0
Zach Cunningham LB - PHI,Zach Cunningham,LB,PHI,DEN,FA,,,,,,,,,,,,,,,,,0.0
Marcus Davenport LB - MIN Q View News,Marcus Davenport,LB,MIN,@BUF,FA,,,,,,,,,,,,,,,,,0.0
Lavonte David LB - TB,Lavonte David,LB,TB,SEA,Wbn Beasts,3.0,4.0,,,,,,,,,,,,,,,0.0
Demario Davis LB - NO,Demario Davis,LB,NO,@PIT,St Quintin Heidschnucken,3.0,5.0,,1.0,,,,,,,,,,,,,0.0
Jamin Davis LB - WAS,Jamin Davis,LB,WAS,@PHI,dirty birds,5.0,4.0,,,,,1.0,,,,,,,,,,0.0
Jarrad Davis LB - NYG IR,Jarrad Davis,LB,NYG,HOU,FA,1.0,1.0,,,,,,,,,,,,1.0,,,0.0
Tae Davis LB - ATL,Tae Davis,LB,ATL,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Akeem Davis-Gaither LB - CIN Q View News,Akeem,Davis,Gaither,Bye,FA,,,,,,,,,,,,,,,,,0.0
Divine Deablo LB - LV,Divine Deablo,LB,LV,IND,Bad Wildcats Hunschat,,,,,,,,,,,,,,,,,0.0
Nakobe Dean LB - PHI IR,Nakobe Dean,LB,PHI,WAS,FA,,1.0,,,,,,,,,,,,,,,0.0
Kuony Deng LB,Kuony Deng,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
SirVocea Dennis LB - TB O View News,SirVocea Dennis,LB,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Victor Dimukeje LB - ARI,Victor Dimukeje,LB,ARI,@LA,FA,,,,,,,,,,,,,,,,,0.0
De'Shaan Dixon LB - JAX,De'Shaan Dixon,LB,JAX,@KC,FA,,,,,,,,,,,,,,,,,0.0
Tyrel Dodson LB - BUF,Tyrel Dodson,LB,BUF,MIN,FA,,,,,,,,,,,,,,,,,0.0
JoJo Domann LB Q,JoJo Domann LB,Q,,@LV,FA,,,,,,,,,,,,,,,,,0.0
Andrew Dowell LB - NO IR,Andrew Dowell,LB,NO,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Bud Dupree LB - ATL,Bud Dupree,LB,ATL,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Arnold Ebiketie LB - ATL,Arnold Ebiketie,LB,ATL,@CAR,FA,2.0,1.0,0.5,,,,,,,,,,,,1.0,,0.0
Samson Ebukam LB - IND,Samson Ebukam,LB,IND,@LV,FA,,,,,,,,,,,,,,,,,0.0
Tremaine Edmunds LB - CHI,Tremaine Edmunds,LB,CHI,DET,FlyRamsFly,1.0,2.0,,,,,,,,,,,,2.0,,,0.0
T.J. Edwards LB - CHI,T.J. Edwards,LB,CHI,DET,Boppard Raiders,4.0,8.0,,,,,,,,,,,,,,,0.0
Emeke Egbule LB,Emeke Egbule,LB,,NO,FA,,,,,,,,,,,,,,,,,0.0
Christian Elliss LB - PHI,Christian Elliss,LB,PHI,WAS,FA,,,,,,,,,,,,,,,,,0.0
Kaden Elliss LB - ATL,Kaden Elliss,LB,ATL,@CAR,Slay,3.0,4.0,1.0,1.0,,1.0,,,,,,,,,1.0,,0.0
Kingsley Enagbare LB - GB,Kingsley Enagbare,LB,GB,DAL,W (Oct 4),3.0,2.0,,,,,,,,,,,,,1.0,,0.0
Dorian Etheridge LB,Dorian Etheridge,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Rashaan Evans LB,Rashaan Evans,LB,,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Olakunle Fatukasi LB Q,Olakunle Fatukasi LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tony Fields II LB - CLE,Tony Fields II,LB,CLE,@MIA,FA,2.0,,,,,,,,,,,,,,,,0.0
Demetrius Flannigan-Fowles LB - SF Q,Demetrius,Flannigan,Fowles,LAC,FA,,1.0,,,,,,,,,,,,,,,0.0
Tomon Fox LB - NYG,Tomon Fox,LB,NYG,Bye,FA,,,,,,,,,,,,,,,,,0.0
Zaire Franklin LB - IND,Zaire Franklin,LB,IND,@LV,Koblenz 87ers,7.0,3.0,,1.0,,,,,,,,,,,,,0.0
Dennis Gardeck LB - ARI,Dennis Gardeck,LB,ARI,@LA,FlyRamsFly,,,,,,,,,,,,,,,,,0.0
Chris Garrett LB,Chris Garrett,LB,,@TB,FA,,,,,,,,,,,,,,,,,0.0
Jonathan Garvin LB,Jonathan Garvin,LB,,DAL,FA,,1.0,,,,,,,,,,,,1.0,,,0.0
Rashan Gary LB - GB,Rashan Gary,LB,GB,DAL,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,,,0.0
DeMarquis Gates LB - CHI,DeMarquis Gates,LB,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Willie Gay Jr. LB - KC,Willie Gay Jr.,LB,KC,JAX,FA,6.0,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,,0.0
Nate Gerry LB,Nate Gerry,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jack Gibbens LB - TEN,Jack Gibbens,LB,TEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Luke Gifford LB - TEN O View News,Luke Gifford,LB,TEN,DEN,FA,3.0,2.0,,,,,1.0,,,,,,,,,,0.0
Ulysees Gilbert LB,Ulysees Gilbert,LB,,SEA,FA,,1.0,,,,,,,,,,,,,,,0.0
Trevis Gipson LB - TEN,Trevis Gipson,LB,TEN,DET,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Cameron Goode LB - MIA,Cameron Goode,LB,MIA,CLE,FA,,,,,,,,,,,,,,,,,0.0
Jalen Graham LB - SF,Jalen Graham,LB,SF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Dre Greenlaw LB - SF Q,Dre Greenlaw,LB,SF,LAC,Wbn Beasts,6.0,1.0,,,,,,,,,,,,,,,0.0
Jonas Griffith LB - DEN IR,Jonas Griffith,LB,DEN,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Kamu Grugier-Hill LB - CAR,Kamu,Grugier,Hill,ATL,FA,1.0,,,,,,,,,,,,,,,,0.0
Derick Hall LB - SEA Q,Derick Hall,LB,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Terez Hall LB - NE IR,Terez Hall,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nick Hampton LB - LA,Nick Hampton,LB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Hansen LB - HOU,Jake Hansen,LB,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Daniel Hardy LB - CHI,Daniel Hardy,LB,CHI,ARI,FA,,,,,,,,,,,,,,,,,0.0
Devin Harper LB - CIN View News,Devin Harper,LB,CIN,@GB,FA,,,,,,,,,,,,,,,,,0.0
Christian Harris LB - HOU,Christian Harris,LB,HOU,@NYG,FA,4.0,5.0,,,,,,,,,,,,1.0,,,0.0
Darius Harris LB Q,Darius Harris LB,Q,,JAX,FA,,1.0,,,,,,,,,,,,,,,0.0
De'Jon Harris LB - WAS,De'Jon Harris,LB,WAS,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Malik Harrison LB - BAL,Malik Harrison,LB,BAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Daelin Hayes LB Q,Daelin Hayes LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Daiyan Henley LB - LAC,Daiyan Henley,LB,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nick Herbig LB - PIT,Nick Herbig,LB,PIT,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jordan Hicks LB - MIN,Jordan Hicks,LB,MIN,@BUF,Wbn Beasts,3.0,,,,,,,,,,,,,1.0,,,0.0
Alex Highsmith LB - PIT,Alex Highsmith,LB,PIT,NO,St Quintin Heidschnucken,3.0,2.0,2.0,1.0,,1.0,,,,,,,,,1.0,,0.0
Cole Holcomb LB - PIT,Cole Holcomb,LB,PIT,NO,Koblenz 87ers,,,,,,,,,,,,,,,,,0.0
Justin Hollins LB - GB,Justin Hollins,LB,GB,DAL,W (Oct 4),1.0,2.0,,,,,,,,,,,,,1.0,,0.0
James Houston LB - DET IR,James Houston,LB,DET,@CHI,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Justin Houston LB - CAR,Justin Houston,LB,CAR,Bye,FA,,,,,,,,,,,,,,,,,0.0
Khaleke Hudson LB - WAS,Khaleke Hudson,LB,WAS,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Jacob Hummel LB - LA,Jacob Hummel,LB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Danielle Hunter LB - MIN,Danielle Hunter,LB,MIN,@BUF,St Quintin Heidschnucken,2.0,,1.0,1.0,,,,,,,,,,,1.0,,0.0
Joel Iyiegbuniwe LB,Joel Iyiegbuniwe,LB,,ATL,FA,,,,,,,,,,,,,,,,,0.0
Myles Jack LB,Myles Jack,LB,,NO,FA,,,,,,,,,,,,,,,,,0.0
D'Marco Jackson LB - NO,D'Marco Jackson,LB,NO,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Storey Jackson LB,Storey Jackson,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Malik Jefferson LB - DAL,Malik Jefferson,LB,DAL,@GB,FA,,,,,,,,,,,,,,,,,0.0
Anfernee Jennings LB - NE,Anfernee Jennings,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Matthew Jester LB,Matthew Jester,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Josey Jewell LB - DEN O View News,Josey Jewell,LB,DEN,@TEN,Boppard Raiders,5.0,5.0,,,,,,,,,,,,,,,0.0
Caleb Johnson LB - JAX,Caleb Johnson,LB,JAX,@KC,FA,2.0,,,,,1.0,,,,,,,,,,,0.0
DJ Johnson LB - CAR,DJ Johnson,LB,CAR,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kyron Johnson LB - PHI,Kyron Johnson,LB,PHI,WAS,FA,,,,,,,,,,,,,,,,,0.0
Patrick Johnson LB - PHI,Patrick Johnson,LB,PHI,WAS,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Clay Johnston LB,Clay Johnston,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Andre Jones Jr. LB - WAS,Andre Jones Jr.,LB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Deion Jones LB - CAR,Deion Jones,LB,CAR,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Ernest Jones LB - LA,Ernest Jones,LB,LA,ARI,Washington Fantasy Team,6.0,4.0,,,,,,,,,,,,,,,0.0
Keandre Jones LB,Keandre Jones,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kobe Jones LB,Kobe Jones,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Vi Jones LB,Vi Jones,LB,,@TB,FA,,,,,,,,,,,,,,,,,0.0
Matt Judon LB - NE,Matt Judon,LB,NE,Bye,Alta Villa Cardinals,,,,,,,,,,,,,,,,,0.0
Sam Kamara LB - CLE,Sam Kamara,LB,CLE,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Eric Kendricks LB - LAC View News,Eric Kendricks,LB,LAC,@SF,FA,7.0,3.0,,,,,1.0,,1.0,,,,,,,,0.0
Christian Kirksey LB,Christian Kirksey,LB,,@NYG,FA,3.0,5.0,0.5,,,,,,,,,,,,1.0,,0.0
Tanoh Kpassagnon LB - NO,Tanoh Kpassagnon,LB,NO,@PIT,FA,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Jordan Kunaszyk LB - CLE IR,Jordan Kunaszyk,LB,CLE,Bye,FA,,,,,,,,,,,,,,,,,0.0
William Kwenkeu LB - MIN IR,William Kwenkeu,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nate Landman LB - ATL,Nate Landman,LB,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Harold Landry LB - TEN,Harold Landry,LB,TEN,DEN,Magic Eulers,,,,,,,,,,,,,,,,,0.0
Harvey Langi LB,Harvey Langi,LB,,IND,FA,,,,,,,,,,,,,,,,,0.0
Elijah Lee LB,Elijah Lee,LB,,DET,FA,,,,,,,,,,,,,,,,,0.0
Shaquille Leonard LB - IND,Shaquille Leonard,LB,IND,@LV,FA,,,,,,,,,,,,,,,,,0.0
Terrell Lewis LB - NO,Terrell Lewis,LB,NO,DET,FA,,,,,,,,,,,,,,,1.0,,0.0
Cory Littleton LB - HOU,Cory Littleton,LB,HOU,@NYG,FA,2.0,2.0,,,,,,,,,,,,,,,0.0
Damon Lloyd LB,Damon Lloyd,LB,,@SF,FA,,,,,,,,,,,,,,,,,0.0
Devin Lloyd LB - JAX O,Devin Lloyd,LB,JAX,@KC,Koblenz 87ers,2.0,1.0,,,,,1.0,,,,,,,,,,0.0
David Long LB - MIA,David Long,LB,MIA,CLE,FA,3.0,4.0,,,,,,,,,,,,,,,0.0
Jesse Luketa LB - ARI,Jesse Luketa,LB,ARI,@LA,FA,,,,,,,,,,,,,,,,,0.0
Frankie Luvu LB - CAR Q,Frankie Luvu,LB,CAR,ATL,Bad Wildcats Hunschat,8.0,4.0,2.0,2.0,,,,,,,,,,,1.0,,0.0
Blake Lynch LB Q,Blake Lynch LB,Q,,@LA,FA,,,,,,,,,,,,,,,,,0.0
Khalil Mack LB - LAC,Khalil Mack,LB,LAC,@SF,GLADIATORS of NORSCHT,3.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,0.0
Tyreek Maddox-Williams LB - ARI,Tyreek,Maddox,Williams,Bye,FA,,,,,,,,,,,,,,,,,0.0
Boye Mafe LB - SEA,Boye Mafe,LB,SEA,@TB,FA,1.0,,,,,,,,,,,,,,,,0.0
DeAngelo Malone LB - ATL,DeAngelo Malone,LB,ATL,@CAR,FA,3.0,,,,,,,,,,,,,,,,0.0
Marte Mapu LB - NE,Marte Mapu,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Martin LB - IND,Jake Martin,LB,IND,@TEN,FA,1.0,,1.0,1.0,,,,,,,,,,,1.0,,0.0
Luke Masterson LB - LV,Luke Masterson,LB,LV,IND,FA,,,,,,,,,,,,,,,,,0.0
Tyler Matakevich LB - BUF,Tyler Matakevich,LB,BUF,MIN,FA,,,,,,,,,,,,,,,,,0.0
David Mayo LB - WAS,David Mayo,LB,WAS,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Zach McCloud LB,Zach McCloud,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marcelino McCrary-Ball LB - NYJ,Marcelino,McCrary,Ball,Bye,FA,,,,,,,,,,,,,,,,,0.0
Isaiah McDuffie LB - GB,Isaiah McDuffie,LB,GB,DAL,W (Oct 4),7.0,5.0,,,,,,,,,,,,,,,0.0
Micah McFadden LB - NYG,Micah McFadden,LB,NYG,HOU,FA,,2.0,,,,,,,,,,,,,,,0.0
Cameron McGrone LB - IND,Cameron McGrone,LB,IND,@LV,FA,,,,,,,,,,,,,,,,,0.0
Raekwon McMillan LB - NE IR,Raekwon McMillan,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Matt Milano LB - BUF,Matt Milano,LB,BUF,MIN,Bad Wildcats Hunschat,3.0,3.0,,2.0,,,,,,,,,,,,,0.0
Ventrell Miller LB - JAX IR,Ventrell Miller,LB,JAX,Bye,FA,,,,,,,,,,,,,,,,,0.0
Von Miller LB - BUF PUP,Von Miller,LB,BUF,MIN,FA,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,0.0
Jeremiah Moon LB - BAL,Jeremiah Moon,LB,BAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nicholas Morrow LB - PHI,Nicholas Morrow,LB,PHI,WAS,FA,6.0,,,3.0,,,,,,,,,,,,,0.0
Arron Mosby LB - GB,Arron Mosby,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
C.J. Mosley LB - NYJ,C.J. Mosley,LB,NYJ,Bye,FlyRamsFly,,,,,,,,,,,,,,,,,0.0
Chad Muma LB - JAX,Chad Muma,LB,JAX,@KC,FA,4.0,2.0,,,,,,,,,,,,,,,0.0
Calvin Munson LB - NE,Calvin Munson,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kenneth Murray LB - LAC View News,Kenneth Murray,LB,LAC,@SF,FA,2.0,3.0,,2.0,,,,,,,,,,,,,0.0
Tanner Muse LB - LAC,Tanner Muse,LB,LAC,@TB,FA,,,,,,,,,,,,,,,,,0.0
Hamsah Nasirildeen LB - NYJ IR,Hamsah Nasirildeen,LB,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
Anthony Nelson LB - TB,Anthony Nelson,LB,TB,SEA,FA,,1.0,,,,,1.0,,,,,,,,,,0.0
Nick Niemann LB - LAC,Nick Niemann,LB,LAC,@SF,FA,,,,,,,,,,,,,,,,,0.0
Uchenna Nwosu LB - SEA,Uchenna Nwosu,LB,SEA,@TB,Magic Eulers,,1.0,,,,,,,,,,,,,,,0.0
Amen Ogbongbemiga LB - LAC,Amen Ogbongbemiga,LB,LAC,@SF,FA,,,,,,,,,,,,,,,,,0.0
Adetokunbo Ogundeji LB - ATL IR,Adetokunbo Ogundeji,LB,ATL,@CAR,FA,2.0,2.0,,1.0,,,,,,,,,,,,,0.0
David Ojabo LB - BAL O View News,David Ojabo,LB,BAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Bobby Okereke LB - NYG,Bobby Okereke,LB,NYG,HOU,Washington Fantasy Team,6.0,3.0,,,,,,,,,,,,1.0,,,0.0
Segun Olubi LB - IND,Segun Olubi,LB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Foye Oluokun LB - JAX,Foye Oluokun,LB,JAX,@KC,Koblenz 87ers,7.0,,,,,,,,,,,,,,,,0.0
DeMarvion Overshown LB - DAL IR,DeMarvion Overshown,LB,DAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Odafe Oweh LB - BAL O View News,Odafe Oweh,LB,BAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jeremiah Owusu-Koramoah LB - CLE,Jeremiah,Owusu,Koramoah,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Ivan Pace Jr. LB - MIN,Ivan Pace Jr.,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Owen Pappoe LB - ARI,Owen Pappoe,LB,ARI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Micah Parsons LB - DAL,Micah Parsons,LB,DAL,@GB,Magic Eulers,5.0,2.0,,1.0,,,,,,,,,,,,,0.0
Ronnie Perkins LB - DEN,Ronnie Perkins,LB,DEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Denzel Perryman LB - HOU O View News,Denzel Perryman,LB,HOU,@NYG,FA,,,,,,,,,,,,,,,,,0.0
Del'Shawn Phillips LB - BAL,Del'Shawn Phillips,LB,BAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jacob Phillips LB - CLE IR,Jacob Phillips,LB,CLE,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Jaelan Phillips LB - MIA O View News,Jaelan Phillips,LB,MIA,CLE,Magic Eulers,,2.0,0.5,,,,,,,,,,,1.0,2.0,,0.0
Anthony Pittman LB - DET,Anthony Pittman,LB,DET,@CHI,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Germaine Pratt LB - CIN,Germaine Pratt,LB,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Shaquille Quarterman LB - JAX,Shaquille Quarterman,LB,JAX,@KC,FA,,1.0,,,,,,,,,,,,,,,0.0
Patrick Queen LB - BAL,Patrick Queen,LB,BAL,Bye,dirty birds,,,,,,,,,,,,,,,,,0.0
Reggie Ragland LB Q,Reggie Ragland LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Hamilcar Rashed Jr. LB,Hamilcar Rashed Jr.,LB,,SEA,FA,,,,,,,,,,,,,,,,,0.0
Haason Reddick LB - PHI,Haason Reddick,LB,PHI,WAS,Bad Wildcats Hunschat,4.0,1.0,1.0,,,,,,,,,,,,1.0,,0.0
