Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Jordan Elliott DL - CLE,Jordan Elliott,DL,CLE,@CAR,FA,,1.0,,,,,,,,,,,,,,,0.0
Noah Elliss DL Q,Noah Elliss DL,Q,,@DET,FA,,,,,,,,,,,,,,,,,0.0
Prince Emili DL,Prince Emili,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ikenna Enechukwu DL - ATL IR,Ikenna Enechukwu,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
A.J. Epenesa DL - BUF,A.J. Epenesa,DL,BUF,@LA,GLADIATORS of NORSCHT,1.0,1.0,1.5,1.0,,,,,,,,,,,4.0,,0.0
Austin Faoliu DL - SEA PUP,Austin Faoliu,DL,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Neil Farrell DL - KC,Neil Farrell,DL,KC,@LAC,FA,,,,,,,,,,,,,,,,,0.0
Foley Fatukasi DL - JAX Q View News,Foley Fatukasi,DL,JAX,@WAS,FA,3.0,,,,,,,,,,,,,1.0,,,0.0
Clelin Ferrell DL - SF,Clelin Ferrell,DL,SF,@CHI,FA,,1.0,,,,,,,,,,,,,,,0.0
Leonard Floyd DL - BUF,Leonard Floyd,DL,BUF,BUF,Alta Villa Cardinals,,,,,,,,,,,,,,,,,0.0
Jonathan Ford DL - GB,Jonathan Ford,DL,GB,@MIN,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Poona Ford DL - BUF,Poona Ford,DL,BUF,@LA,FA,1.0,,,,,,,,,,,,,,,,0.0
Isaiah Foskey DL - NO,Isaiah Foskey,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Leki Fotu DL - ARI,Leki Fotu,DL,ARI,KC,FA,2.0,,,,,,,,,,,,,,,,0.0
Dante Fowler Jr. DL - DAL,Dante Fowler Jr.,DL,DAL,TB,FA,,,,,,,,,,,,,,,,,0.0
Morgan Fox DL - LAC,Morgan Fox,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
John Franklin-Myers DL - NYJ,John,Franklin,Myers,BAL,FA,2.0,,,,,,,,,,,,,,,,0.0
Greg Gaines DL - TB,Greg Gaines,DL,TB,@DAL,FA,,2.0,,,,,,,,,,,,,,,0.0
Neville Gallimore DL - DAL,Neville Gallimore,DL,DAL,TB,FA,,1.0,,,,,,,,,,,,,,,0.0
Elijah Garcia DL - DEN,Elijah Garcia,DL,DEN,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Myles Garrett DL - CLE,Myles Garrett,DL,CLE,@CAR,St Quintin Heidschnucken,4.0,,2.0,3.0,,1.0,,,,,,,,1.0,2.0,,0.0
Joe Gaziano DL - ATL,Joe Gaziano,DL,ATL,NO,FA,,,,,,,,,,,,,,,,,0.0
Kevin Givens DL - SF,Kevin Givens,DL,SF,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Davon Godchaux DL - NE Q View News,Davon Godchaux,DL,NE,@MIA,Koblenz 87ers,1.0,1.0,,,,,,,,,,,,,,,0.0
Eddie Goldman DL EXE,Eddie Goldman DL,EXE,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Chauncey Golston DL - DAL,Chauncey Golston,DL,DAL,TB,FA,1.0,,,,,,,,,,,,,,,,0.0
Adam Gotsis DL - JAX,Adam Gotsis,DL,JAX,@WAS,FA,1.0,,,,,,,,,,,,,,,,0.0
Brandon Graham DL - PHI,Brandon Graham,DL,PHI,@DET,GLADIATORS of NORSCHT,,1.0,0.5,,,,,,,,,,,,1.0,,0.0
Ta'Quon Graham DL - ATL,Ta'Quon Graham,DL,ATL,NO,FA,,,,,,,,,,,,,,,1.0,,0.0
Carl Granderson DL - NO,Carl Granderson,DL,NO,@ATL,dirty birds,1.0,1.0,,,,,,,,,,,,,,,0.0
Rasheem Green DL - CHI,Rasheem Green,DL,CHI,SF,FA,,,,,,,,,,,,,,,,,0.0
Jonathan Greenard DL - HOU,Jonathan Greenard,DL,HOU,IND,FA,2.0,2.0,,2.0,,,,,,,,,,,,,0.0
Mike Greene DL - TB,Mike Greene,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Yetur Gross-Matos DL - CAR,Yetur,Gross,Matos,CLE,FA,1.0,1.0,,,,,,,,,,,,,1.0,,0.0
Jeffrey Gunter DL - CIN,Jeffrey Gunter,DL,CIN,PIT,FA,,,,,,,,,,,,,,,,,0.0
Lawrence Guy DL - NE,Lawrence Guy,DL,NE,@MIA,FA,1.0,,,,,,,,,,,,,,,,0.0
Logan Hall DL - TB,Logan Hall,DL,TB,@DAL,FA,1.0,,,1.0,,,,,,,,,,,,,0.0
DaVon Hamilton DL - JAX IR,DaVon Hamilton,DL,JAX,@WAS,FA,1.0,1.0,,1.0,,,,,,,,,,,,,0.0
La'Darius Hamilton DL,La'Darius Hamilton,DL,,@MIN,FA,,,,,,,,,,,,,,,,,0.0
Johnathan Hankins DL - DAL,Johnathan Hankins,DL,DAL,TB,FA,,2.0,,,,,,,,,,,,,,,0.0
Javon Hargrave DL - SF,Javon Hargrave,DL,SF,@CHI,Wbn Beasts,2.0,,,,,,,,,,,,,,,,0.0
Charles Harris DL - DET,Charles Harris,DL,DET,PHI,Boppard Raiders,5.0,2.0,,1.0,,,,,,,,,,,,,0.0
Demone Harris DL - ATL,Demone Harris,DL,ATL,IND,FA,,2.0,,,,,,,,,,,,1.0,1.0,,0.0
Jonathan Harris DL - DEN,Jonathan Harris,DL,DEN,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Zach Harrison DL - ATL,Zach Harrison,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquis Haynes DL - CAR IR,Marquis Haynes,DL,CAR,CLE,FA,1.0,2.0,,1.0,,,,,,,,,,,,,0.0
Jack Heflin DL - NO,Jack Heflin,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Trey Hendrickson DL - CIN,Trey Hendrickson,DL,CIN,PIT,Washington Fantasy Team,3.0,1.0,,,,,,,,,,,,,1.0,,0.0
Matt Henningsen DL - DEN,Matt Henningsen,DL,DEN,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Malik Herring DL - KC,Malik Herring,DL,KC,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Cameron Heyward DL - PIT IR,Cameron Heyward,DL,PIT,@CIN,FA,2.0,,1.0,1.0,,,1.0,,,,,,,,3.0,,0.0
B.J. Hill DL - CIN,B.J. Hill,DL,CIN,PIT,FA,,,,,,,,,,,,,,,,,0.0
Trysten Hill DL,Trysten Hill,DL,,@CAR,FA,2.0,,,1.0,,,,,,,,,,,1.0,,0.0
Kurt Hinish DL - HOU,Kurt Hinish,DL,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christopher Hinton DL - LAC,Christopher Hinton,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Hoecht DL - LA,Michael Hoecht,DL,LA,BUF,FA,,,,,,,,,,,,,,,,,0.0
Jalyn Holmes DL - NYJ,Jalyn Holmes,DL,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
Timmy Horne DL - ATL,Timmy Horne,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Sam Hubbard DL - CIN,Sam Hubbard,DL,CIN,PIT,FlyRamsFly,1.0,2.0,,,,,,,,,,,,,1.0,,0.0
Bryce Huff DL - NYJ,Bryce Huff,DL,NYJ,BAL,FA,,,,,,,,,,,,,,,,,0.0
Albert Huggins DL - ATL,Albert Huggins,DL,ATL,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Jerry Hughes DL - HOU,Jerry Hughes,DL,HOU,IND,FA,,,,,,,,,,,,,,,,,0.0
Maurice Hurst DL - CLE,Maurice Hurst,DL,CLE,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Aidan Hutchinson DL - DET View News,Aidan Hutchinson,DL,DET,PHI,Washington Fantasy Team,,1.0,,,,,,,,,,,,,,,0.0
Kerry Hyder DL - SF,Kerry Hyder,DL,SF,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Siaki Ika DL - CLE,Siaki Ika,DL,CLE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Melvin Ingram DL,Melvin Ingram,DL,,NE,FA,,,,,,,,,,,,,,,,,0.0
Bruce Irvin DL,Bruce Irvin,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Drake Jackson DL - SF,Drake Jackson,DL,SF,@CHI,St Quintin Heidschnucken,1.0,1.0,,,,,,,,,,,,,,,0.0
Jordan Jackson DL - DEN,Jordan Jackson,DL,DEN,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Tarron Jackson DL - PHI,Tarron Jackson,DL,PHI,@DET,FA,,,,,,,,,,,,,,,,,0.0
Grady Jarrett DL - ATL,Grady Jarrett,DL,ATL,NO,dirty birds,3.0,3.0,1.5,1.0,,,,,,,,,,,2.0,,0.0
Quinton Jefferson DL - NYJ,Quinton Jefferson,DL,NYJ,BAL,FA,1.0,1.0,,,,,,,,,,,,,1.0,,0.0
John Jenkins DL - LV,John Jenkins,DL,LV,@LAC,FA,,1.0,,,,,,,,,,,,,,,0.0
Donovan Jeter DL,Donovan Jeter,DL,,SF,FA,,,,,,,,,,,,,,,,,0.0
Austin Johnson DL - LAC,Austin Johnson,DL,LAC,LV,FA,1.0,,,,,,,,,,,,,1.0,,,0.0
Eric Johnson DL - IND,Eric Johnson,DL,IND,@HOU,FA,,,,,,,,,,,,,,,,,0.0
Jaleel Johnson DL - TEN,Jaleel Johnson,DL,TEN,NO,FA,,,,,,,,,,,,,,,,,0.0
Jermaine Johnson II DL - NYJ,Jermaine Johnson II,DL,NYJ,BAL,FA,1.0,1.0,0.5,,,,,,,,,,,,1.0,,0.0
Raymond Johnson III DL - DET,Raymond Johnson III,DL,DET,PIT,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Kingsley Jonathan DL - BUF,Kingsley Jonathan,DL,BUF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Benito Jones DL - DET,Benito Jones,DL,DET,PHI,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Chandler Jones DL - LV NFI-R View News,Chandler Jones,DL,LV,@LAC,Wbn Beasts,2.0,,,1.0,,,,,,,,,,,1.0,,0.0
D.J. Jones DL - DEN,D.J. Jones,DL,DEN,@SEA,FA,3.0,1.0,,,,,,,,,,,,1.0,1.0,,0.0
DaQuan Jones DL - BUF,DaQuan Jones,DL,BUF,@LA,FA,1.0,2.0,,,,,,,,,,,,,1.0,,0.0
Dre'Mont Jones DL - SEA Q,Dre'Mont Jones,DL,SEA,DEN,Bad Wildcats Hunschat,1.0,,,,,,,,,,,,,,,,0.0
Justin Jones DL - CHI,Justin Jones,DL,CHI,SF,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Manny Jones DL - NE,Manny Jones,DL,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Naquan Jones DL - TEN,Naquan Jones,DL,TEN,NYG,FA,,,,,,,,,,,,,,,,,0.0
Patrick Jones II DL - MIN,Patrick Jones II,DL,MIN,GB,FA,,1.0,,,,,,,,,,,,,,,0.0
Travis Jones DL - BAL,Travis Jones,DL,BAL,@NYJ,FA,,,,,,,,,,,,,,,,,0.0
Cameron Jordan DL - NO,Cameron Jordan,DL,NO,@ATL,Alta Villa Cardinals,5.0,2.0,,1.0,,,,,,,,,,,,,0.0
Sebastian Joseph-Day DL - LAC,Sebastian,Joseph,Day,LV,Slay,,,,,,,,,,,,,,,,,0.0
Joshua Kaindoh DL,Joshua Kaindoh,DL,,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Calijah Kancey DL - TB O View News,Calijah Kancey,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Khalid Kareem DL - CHI IR,Khalid Kareem,DL,CHI,@HOU,FA,,,,,,,,,,,,,,,,,0.0
George Karlaftis DL - KC,George Karlaftis,DL,KC,@ARI,FA,1.0,,,,,,,,,,,,,1.0,1.0,,0.0
Carlo Kemp DL,Carlo Kemp,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Javon Kinlaw DL - SF,Javon Kinlaw,DL,SF,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Malcolm Koonce DL - LV Q,Malcolm Koonce,DL,LV,@LAC,FA,,,,,,,,,,,,,,,,,0.0
Tyler Lancaster DL - DEN,Tyler Lancaster,DL,DEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Demarcus Lawrence DL - DAL,Demarcus Lawrence,DL,DAL,TB,FlyRamsFly,1.0,3.0,,1.0,,,,,,,,,,,,,0.0
Dexter Lawrence DL - NYG,Dexter Lawrence,DL,NYG,@TEN,FlyRamsFly,1.0,,,,,,,,,,,,,,2.0,,0.0
Rashard Lawrence DL - MIA,Rashard Lawrence,DL,MIA,KC,FA,2.0,,,1.0,,1.0,,,,,,,,,,,0.0
Carl Lawson DL - NYJ,Carl Lawson,DL,NYJ,BAL,FA,1.0,1.0,,1.0,,,,,,,,,,,2.0,,0.0
Shaq Lawson DL - BUF,Shaq Lawson,DL,BUF,@LA,FA,,,,,,,,,,,,,,,,,0.0
DeMarvin Leal DL - PIT,DeMarvin Leal,DL,PIT,@CIN,FA,,1.0,,,,,,,,,,,,,,,0.0
Jeremiah Ledbetter DL - JAX,Jeremiah Ledbetter,DL,JAX,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Matt Leo DL,Matt Leo,DL,,@DET,FA,,,,,,,,,,,,,,,,,0.0
Tyquan Lewis DL - IND,Tyquan Lewis,DL,IND,@HOU,FA,1.0,,,,,,,,,,,,,1.0,,,0.0
Roy Lopez DL - ARI,Roy Lopez,DL,ARI,IND,FA,,3.0,,,,,,,,,,,,,,,0.0
Isaiahh Loudermilk DL - PIT,Isaiahh Loudermilk,DL,PIT,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Dean Lowry DL - MIN,Dean Lowry,DL,MIN,GB,FA,2.0,1.0,,,,,,,,,,,,,2.0,,0.0
James Lynch DL - MIN IR,James Lynch,DL,MIN,GB,FA,,1.0,,,,,,,,,,,,,,,0.0
Isaiah Mack DL,Isaiah Mack,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Justin Madubuike DL - BAL,Justin Madubuike,DL,BAL,@NYJ,FA,2.0,3.0,0.5,1.0,,,,,,,,,,,1.0,,0.0
Jonathan Marshall DL - PIT,Jonathan Marshall,DL,PIT,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Brodric Martin DL - DET IA,Brodric Martin,DL,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Phidarian Mathis DL - WAS IR,Phidarian Mathis,DL,WAS,JAX,FA,,,,,,,,,,,,,,,,,0.0
Scott Matlock DL - LAC,Scott Matlock,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Devonnsha Maxwell DL - CIN IR,Devonnsha Maxwell,DL,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquan McCall DL Q,Marquan McCall DL,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Will McDonald IV DL - NYJ,Will McDonald IV,DL,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
T.Y. McGill DL - SF,T.Y. McGill,DL,SF,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Takk McKinley DL,Takk McKinley,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Alim McNeill DL - DET,Alim McNeill,DL,DET,PHI,W (Oct 4),,1.0,,,,,,,,,,,,,,,0.0
Forrest Merrill DL Q,Forrest Merrill DL,Q,,LV,FA,,,,,,,,,,,,,,,,,0.0
DaMarcus Mitchell DL,DaMarcus Mitchell,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
David Moa DL,David Moa,DL,,LV,FA,,,,,,,,,,,,,,,,,0.0
Henry Mondeaux DL Q,Henry Mondeaux DL,Q,,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Bryan Mone DL - SEA PUP,Bryan Mone,DL,SEA,DEN,FA,1.0,,,,,,,,,,,,,,,,0.0
Anthony Montalvo DL,Anthony Montalvo,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Antonio Moultrie DL,Antonio Moultrie,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Myles Murphy DL - CIN,Myles Murphy,DL,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
